"Property ID","Property Type","Full Address","Address 1","Address 2",City,ZIP,State,Status,Specialist,"Sale Date",Price,"Down 1","Better price","Down 2","Best price","Down 3","Monthly Lease",Beds,Baths,Sq.Ft,Lot,Garage,"Year Built","Property Shown",County,Subdivision,"Date Inspected",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
172062,Land,"Address:
      
        15244 US Hwy 90
                  Tract 2
              
        Locality:
    
                     77538 TX
            United States","15244 US Hwy 90","Tract 2",Devers,77538,TX,Available,,"Friday, October 14, 2022","202,999","8,000","201,500","9,499","199,500",12499.00,,,,"436,819",,,,✔,Liberty,"000410 W C RY-1",2022-10-14,30.027048,-94.588863,0.7,street_center,,"US Hwy 90",,,Devers,TX,"Liberty County",77538,US,"TIGER/Line® dataset from the US Census Bureau"
172061,Land,"Address:
      
        15208 US Hwy 90
                  Tract 1
              
        Locality:
    
                     77538 TX
            United States","15208 US Hwy 90","Tract 1",Devers,77538,TX,Available,,"Friday, October 14, 2022","199,999","8,000","198,999","9,499","196,999",13499.00,,,,"436,906",,,,✔,Liberty,"000410 W C RY-1",2022-10-14,30.027048,-94.588863,0.7,street_center,,"US Hwy 90",,,Devers,TX,"Liberty County",77538,US,"TIGER/Line® dataset from the US Census Bureau"
198048,Residential,"Address:
      
        2601 Timber Dr.
              
        Locality:
    
                     77539 TX
            United States","2601 Timber Dr.",,Dickinson,77539,TX,Sold,"Gabriela Espinoza","Friday, July 21, 2023",,,,,,,,3,1,"1,050",5970,,,✔,Galveston,,,29.469759,-95.066318,1,rooftop,2601,"Timber Dr",,,Dickinson,TX,"Galveston County",77539,US,"CC 0 Texas Natural Resources Information System"
192038,Residential,"Address:
      
        230 19th St
              
        Locality:
    
                     77539 TX
            United States","230 19th St",,"San Leon",77539,TX,Sold,"Gabriela Espinoza","Saturday, July 01, 2023","124,999","5,999","123,500","6,999","121,999",8999.00,,2,2,"1,568",6700,,1967,✔,Galveston,Edwards,2023-04-27,29.496665,-94.929783,1,rooftop,230,"19th St",,,Dickinson,TX,"Galveston County",77539,US,"CC 0 Texas Natural Resources Information System"
171053,Residential,"Address:
      
        636 5TH ST
              
        Locality:
    
                     77539 TX
            United States","636 5TH ST",,"San Leon",77539,TX,Available,,,"149,999","7,500","148,500","8,999","147,500",10999.00,,2,1,700,3200,0.00,1977,✔,Galveston,,2023-04-26,29.486307,-94.917773,1,rooftop,636,"5th St",,,Dickinson,TX,"Galveston County",77539,US,"CC 0 Texas Natural Resources Information System"
205016,Residential,"Address:
      
        306 Tennyson St.
              
        Locality:
    
                     77539 TX
            United States","306 Tennyson St.",,"San Leon",77539,TX,Available,,,"195,999","11,999","194,999","12,999","193,999",13999.00,$1795,3,1,"1,148",,0.00,1975,✔,Galveston,Tennys,2023-06-21,29.499078,-94.943426,1,rooftop,306,"Tennyson St",,,Dickinson,TX,"Galveston County",77539,US,"CC 0 Texas Natural Resources Information System"
174017,Residential,"Address:
      
        3515 Elm Dr
              
        Locality:
    
                     77539 TX
            United States","3515 Elm Dr",,Dickinson,77539,TX,Available,,,"284,999","14,999","283,500","16,999","281,500",19999.00,$2099,3,2,"2,077",31050,2.00,1980,✔,Galveston,,2023-05-09,29.455177,-95.07068,1,rooftop,3515,"Elm Dr",,,Dickinson,TX,"Galveston County",77539,US,"CC 0 Texas Natural Resources Information System"
192022,Residential,"Address:
      
        2508 46th St
              
        Locality:
    
                     77539 TX
            United States","2508 46th St",,Dickinson,77539,TX,Available,,,"89,999","3,999","88,999","4,999","87,777",6500.00,,2,1,837,,1.00,1959,✔,Galveston,Weekes,2022-06-30,29.457872,-95.05184,1,rooftop,2508,"46th St",,,Dickinson,TX,"Galveston County",77539,US,"CC 0 Texas Natural Resources Information System"
135046,Land,"Address:
      
        0 5th St.
              
        Locality:
    
                     77539 TX
            United States","0 5th St.",,"San Leon",77539,TX,Sold,"Dolores Mares","Friday, April 14, 2023","55,999","2,500","54,999","3,900","53,999",5500.00,,,,,,,,✔,Galveston,"ABST 10 A EDWARDS SUR",2022-08-26,29.488517,-94.91697,1,street_center,,"5th St",,,Dickinson,TX,"Galveston County",77539,US,"TIGER/Line® dataset from the US Census Bureau"
191036,Residential,"Address:
      
        318 Tennyson St.
              
        Locality:
    
                     77539 TX
            United States","318 Tennyson St.",,"San Leon",77539,TX,Available,,,"227,999","7,500","226,999","9,500","225,777",11777.00,,3,2,"1,675",10713,1.00,,✔,Galveston,,2023-07-25,29.498411,-94.94361,1,rooftop,318,"Tennyson St",,,Dickinson,TX,"Galveston County",77539,US,"CC 0 Texas Natural Resources Information System"
201015,Residential,"Address:
      
        2701 48th
              
        Locality:
    
                     77539 TX
            United States","2701 48th",,Dickinson,77539,TX,Available,,,"199,999","8,999","198,777","10,999","197,777",13999.00,,4,2+,"3,392",18000,2.00,1965,✔,Galveston,Nicholstone,2023-02-24,29.456595,-95.050393,1,rooftop,2701,"48th St",,,Dickinson,TX,"Galveston County",77539,US,"CC 0 Texas Natural Resources Information System"
101033,Land,"Address:
      
        0 N Gulf Blvd Lot 8
              
        Locality:
    
                     77541 TX
            United States","0 N Gulf Blvd Lot 8",,Freeport,77541,TX,Available,,,"39,999","1,900","37,500","2,999","34,999",3999.00,,,,,3125,,,✔,,,2021-09-21,28.967738,-95.367832,1,street_center,,"N Gulf Blvd",,,Freeport,TX,"Brazoria County",77541,US,"TIGER/Line® dataset from the US Census Bureau"
188024,Land,"Address:
      
        622 N Ave A
              
        Locality:
    
                     77541 TX
            United States","622 N Ave A",,Freeport,77541,TX,Available,,,"54,999",999,"53,999","1,999","52,999",3500.00,,,,"6,500",,,,✔,Brazoria,Velasco,2023-01-18,28.963625,-95.368537,1,rooftop,622,"N Ave A",,,Freeport,TX,"Brazoria County",77541,US,"CC 0 Texas Natural Resources Information System"
201063,Residential,"Address:
      
        1211 N Ave O
              
        Locality:
    
                     77541 TX
            United States","1211 N Ave O",,Freeport,77541,TX,Available,,,"165,999","4,900","164,999","5,999","163,999",9499.00,$1539,3,2,"1,198",7625,2.00,1977,✔,Brazoria,VELASCO,2023-01-12,28.977661,-95.366036,1,rooftop,1211,"N Ave O",,,Freeport,TX,"Brazoria County",77541,US,"CC 0 Texas Natural Resources Information System"
174047,Residential,"Address:
      
        822 W 8th St.
              
        Locality:
    
                     77541 TX
            United States","822 W 8th St.",,Freeport,77541,TX,Available,,,"249,999","7,500","248,999","8,999","247,777",12999.00,,3,2,"1,687",14000,0.00,1955,✔,Brazoria,,2023-08-16,28.947633,-95.35855,1,rooftop,822,"W 8th St",,,Freeport,TX,"Brazoria County",77541,US,"CC 0 Texas Natural Resources Information System"
205011,Land,"Address:
      
        1214 N Avenue I 
              
        Locality:
    
                     77541 TX
            United States","1214 N Avenue I",,Freeport,77541,TX,Available,,"Wednesday, December 22, 2021","35,999",999,"34,999","1,999","33,999",3500.00,,,,,,,,✔,Brazoria,Velasco,2023-06-08,28.972995,-95.369055,1,range_interpolation,1214,"N Ave I",,,Freeport,TX,"Brazoria County",77541,US,"TIGER/Line® dataset from the US Census Bureau"
195055,Residential,"Address:
      
        7103 Highway 36
              
        Locality:
    
                     77541 TX
            United States","7103 Highway 36",,"Jones Creek",77541,TX,Available,,"Monday, November 21, 2022","224,999","6,999","223,999","8,999","222,500",13999.00,,2,1,"1,278",21780,0.00,1936,✔,Brazoria,Hervey,2023-06-18,28.972139,-95.456479,1,rooftop,7103,"State Rte 36",,,Freeport,TX,"Brazoria County",77541,US,"CC 0 Texas Natural Resources Information System"
194006,Land,"Address:
      
        2005 Johnson Dr
                  Lot 81 4.13 Acres (Tract 23)
              
        Locality:
    
                     77541 TX
            United States","2005 Johnson Dr","Lot 81 4.13 Acres (Tract 23)","Oyster Creek",77541,TX,Available,,"Tuesday, June 27, 2023","87,999","4,500","86,999","5,999","85,999",7500.00,,,,"179,902",,,,✔,Brazoria,"Brazosport Ind Park",2023-06-25,28.987519,-95.321071,0.7,nearest_rooftop_match,2111,"Johnson Dr",,,Freeport,TX,"Brazoria County",77541,US,"CC 0 Texas Natural Resources Information System"
24025,Land,"Address:
      
        0 Quintana St
                  AKA CR 241
              
        Locality:
    
                     77541 TX
            United States","0 Quintana St","AKA CR 241",Freeport,77541,TX,Available,,,"600,000","36,000",,,,,,,,,395525,,,✔,Brazoria,"JP & O L Bryan",,28.966489,-95.371018,0.7,street_center,,"Quintana St",,,Freeport,TX,"Brazoria County",77541,US,"TIGER/Line® dataset from the US Census Bureau"
194005,Land,"Address:
      
        2133 Johnson Dr
                  Lot 78 4.83 Acres (Tract 19)
              
        Locality:
    
                     77541 TX
            United States","2133 Johnson Dr","Lot 78 4.83 Acres (Tract 19)","Oyster Creek",77541,TX,Sold,,"Monday, June 26, 2023","79,999","3,500","78,999","4,800","77,999",5600.00,,,,"210,394",,,,✔,Brazoria,"Brazosport Ind Park",2021-08-09,28.987519,-95.321071,0.88,nearest_rooftop_match,2111,"Johnson Dr",,,Freeport,TX,"Brazoria County",77541,US,"CC 0 Texas Natural Resources Information System"
194004,Land,"Address:
      
        2225 Johnson Dr
                  Lot 77 6.31 Acres (Tract 18)
              
        Locality:
    
                     77541 TX
            United States","2225 Johnson Dr","Lot 77 6.31 Acres (Tract 18)","Oyster Creek",77541,TX,Sold,,"Monday, February 06, 2023","109,500","4,999","108,500","5,999","107,500",6999.00,,,,"274,863",,,,✔,Brazoria,"Brazosport Ind Park",2021-08-09,28.989483,-95.32148,0.81,nearest_rooftop_match,2315,"Johnson Dr",,,Freeport,TX,"Brazoria County",77541,US,"CC 0 Texas Natural Resources Information System"
204040,Residential,"Address:
      
        1022 W 8th St
              
        Locality:
    
                     77541 TX
            United States","1022 W 8th St",,Freeport,77541,TX,Available,,,"154,499","6,999","153,999","7,999","151,999",11999.00,,3,2,"1,181",,0.00,1950,✔,Brazoria,,2022-08-04,28.948357,-95.361337,1,rooftop,1022,"W 8th St",,,Freeport,TX,"Brazoria County",77541,US,"CC 0 Texas Natural Resources Information System"
111023,Land,"Address:
      
        0 Lynee Ln (Lot1 & 2)
              
        Locality:
    
                     77545 TX
            United States","0 Lynee Ln (Lot1 & 2)",,Fresno,77545,TX,Available,,,"29,500",999,"27,500","2,000",,,,,,,9596,,,✔,,,,29.53602,-95.47063,0.5,place,,,,,Fresno,TX,"Fort Bend County",77545,US,"TIGER/Line® dataset from the US Census Bureau"
124007,Land,"Address:
      
        0 FM 521 (5th)
              
        Locality:
    
                     77545 TX
            United States","0 FM 521 (5th)",,Fresno,77545,TX,Available,,,"29,900","2,500","27,000","3,500","24,900",4500.00,,,,,25439,,,✔,"Fort Bend",,,29.536309,-95.449505,0.7,street_center,,"Farm To Market Rd 521",,,Fresno,TX,"Fort Bend County",77545,US,"TIGER/Line® dataset from the US Census Bureau"
124025,Land,"Address:
      
        0 FM 2351 Rd
                  Res D & D5 Blk 4
              
        Locality:
    
                     77546 TX
            United States","0 FM 2351 Rd","Res D & D5 Blk 4",Friendswood,77546,TX,Available,,,"99,999","5,200","97,999","6,200","95,999",7200.00,750,,,,18693,,,✔,Harris,"Wedgewood Village",,29.550899,-95.187298,0.7,street_center,,"Farm To Market Rd 2351",,,Friendswood,TX,"Harris County",77546,US,"TIGER/Line® dataset from the US Census Bureau"
137025,Residential,"Address:
      
        703 Bank Dr
              
        Locality:
    
                     77547 TX
            United States","703 Bank Dr",,"Galena Park",77547,TX,Available,"Orion Rodriguez","Tuesday, September 05, 2023","195,999","7,500","194,900","8,999","193,900",11900.00,1799,4,1,"1,198",6110,1.00,1951,✔,Harris,"Galena Manor",2023-06-03,29.737773,-95.253557,1,rooftop,703,"Bank Dr",,,"Galena Park",TX,"Harris County",77547,US,"City of Houston"
191056,Residential,"Address:
      
        1511 37th St
              
        Locality:
    
                     77550 TX
            United States","1511 37th St",,Galveston,77550,TX,Available,,,"284,999","11,999","283,999","13,999","282,999",16999.00,,3,1,"1,744",2720,0.00,1957,✔,Galveston,"Menard Sur",,29.290996,-94.806663,1,rooftop,1511,"37th St",,,Galveston,TX,"Galveston County",77550,US,"CC 0 Texas Natural Resources Information System"
146034,Land,"Address:
      
        0 2ND ST off GLACERON
                  (10,000)
              
        Locality:
    
                     77554 TX
            United States","0 2ND ST off GLACERON","(10,000)",Galveston,77554,TX,Available,,,"116,999","3,999","115,999","5,999","114,999",7999.00,,,,"10,000",,,,✔,Galveston,"Bay Harbor",2019-12-30,29.127168,-95.06797,1,street_center,,"2nd St",,,Galveston,TX,"Galveston County",77554,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        Wilson rd. tr104a & tr104a-1
              
        Locality:
    
                     77560 TX
            United States","Wilson rd. tr104a & tr104a-1",,Hankamer,77560,TX,Available,,"Wednesday, August 17, 2022","329,999","15,950","328,500","17,950","326,500",21999.00,,,,,,,,✔,Chambers,,2022-08-16,29.860646,-94.632623,1,street_center,,"Wilson Rd",,,Hankamer,TX,"Chambers County",77560,US,"TIGER/Line® dataset from the US Census Bureau"
1900077,Residential,"Address:
      
        200 S Magnolia St
              
        Locality:
    
                     77562 TX
            United States","200 S Magnolia St",,Highlands,77562,TX,"Sale Pending","Orion Rodriguez","Wednesday, August 16, 2023","167,999","5,500","166,999","6,999","165,999",8999.00,,2,1,900,6250,0.00,1930,✔,Harris,"Highlands Townsite",2023-07-11,29.814593,-95.058942,1,rooftop,200,"S Magnolia St",,,Highlands,TX,"Harris County",77562,US,"Greater Houston"
205024,Residential,"Address:
      
        2410 Daffodil St.
              
        Locality:
    
                     77562 TX
            United States","2410 Daffodil St.",,Highlands,77562,TX,Sold,,"Friday, June 23, 2023","228,999","9,999","227,999","11,999","226,999",13999.00,$1895,3,1,"1,239",9240,2.00,1982,✔,Harris,"Country Terrace Sec 2",2023-05-03,29.816479,-95.023635,1,rooftop,2410,"Daffodil St",,,Highlands,TX,"Harris County",77562,US,"City of Houston"
167018,Residential,"Address:
      
        2303 Goldenrod St
              
        Locality:
    
                     77562 TX
            United States","2303 Goldenrod St",,Highlands,77562,TX,Sold,"Gabriela Espinoza","Friday, September 01, 2023","216,500","9,999","215,500","10,999","213,500",12999.00,$1799,3,2,"1,485",9350,0.00,1978,✔,Harris,"County Terrece",2023-02-17,29.822214,-95.026019,1,rooftop,2303,"Goldenrod St",,,Highlands,TX,"Harris County",77562,US,"City of Houston"
201037,Residential,"Address:
      
        414 E CANAL RD
              
        Locality:
    
                     77562 TX
            United States","414 E CANAL RD",,Highlands,77562,TX,Sold,"Gabriela Espinoza","Wednesday, April 05, 2023","199,999","9,999","198,999","10,999","197,999",13999.00,$1795,,,"1,200",,2.00,1990,✔,Harris,"LAKEVIEW TERRACE",2022-09-13,29.827353,-95.051724,1,rooftop,414,"E Canal Rd",,,Highlands,TX,"Harris County",77562,US,"Greater Houston"
21056,Residential,"Address:
      
        322 Maple Dr
              
        Locality:
    
                     77563 TX
            United States","322 Maple Dr",,Hitchcock,77563,TX,Available,,,"199,999","6,500","198,999","7,999","197,777",9999.00,,3,2,"1,658",14764,1.00,2006,✔,Galveston,"WH Jack Sur",,29.348329,-95.033739,1,rooftop,322,"Maple Dr",,,Hitchcock,TX,"Galveston County",77563,US,"CC 0 Texas Natural Resources Information System"
192019,Residential,"Address:
      
        6700A Carver Ave
              
        Locality:
    
                     77563 TX
            United States","6700A Carver Ave",,Hitchcock,77563,TX,Available,,,"153,999","5,999","152,999","7,500","151,500",8999.00,$1395,2,1,"1,025",,2.00,1966,✔,Galveston,"LITTLE BEND MANOR",2023-04-26,29.346752,-95.004209,1,rooftop,6700,"Carver Ave",,,Hitchcock,TX,"Galveston County",77563,US,"CC 0 Texas Natural Resources Information System"
